Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Freguesia (Jacarepaguá);3;1;1;90;1700.0;595.0;0.0;18.89;Apartamento
Apartamento;Flamengo;2;1;0;68;2000.0;536.0;148.0;29.41;Apartamento
Apartamento;Copacabana;1;0;0;60;2800.0;620.0;128.0;46.67;Apartamento
Apartamento;Penha;2;0;0;64;950.0;180.0;0.0;14.84;Apartamento
Apartamento;Leblon;2;1;0;90;3500.0;1300.0;200.0;38.89;Apartamento
Apartamento;Tijuca;1;1;1;84;2000.0;718.0;120.0;23.81;Apartamento
Apartamento;Maracanã;2;0;0;79;1700.0;600.0;0.0;21.52;Apartamento
Apartamento;Jacarepaguá;2;1;1;80;1900.0;1350.0;100.0;23.75;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1800.0;681.0;120.0;25.71;Apartamento
Apartamento;Bonsucesso;3;1;0;98;2800.0;390.0;0.0;28.57;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3240.0;950.0;0.0;46.29;Apartamento
Apartamento;Flamengo;2;1;0;90;3200.0;980.0;0.0;35.56;Apartamento
Apartamento;Ipanema;2;0;0;99;3300.0;920.0;0.0;33.33;Apartamento
Apartamento;Copacabana;3;1;0;80;3100.0;700.0;1208.0;38.75;Apartamento
Apartamento;Copacabana;2;1;0;74;2600.0;1021.0;0.0;35.14;Apartamento
Apartamento;Humaitá;2;1;0;75;2900.0;926.0;90.0;38.67;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;770.0;108.0;20.0;Apartamento
Casa;Campo Grande;2;1;2;100;1500.0;0.0;30.0;15.0;Casa
Apartamento;Laranjeiras;2;0;0;85;2100.0;700.0;95.0;24.71;Apartamento
Apartamento;Rio Comprido;2;1;0;69;1900.0;600.0;70.0;27.54;Apartamento
Casa;Vargem Grande;2;1;0;70;1900.0;580.0;25.0;27.14;Casa
Apartamento;Copacabana;2;0;0;81;3000.0;770.0;159.0;37.04;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2400.0;1313.0;0.0;27.27;Apartamento
Apartamento;Vargem Pequena;2;1;1;80;1100.0;650.0;0.0;13.75;Apartamento
Casa de Condomínio;Tanque;2;0;1;100;1500.0;160.0;80.0;15.0;Casa
Apartamento;Quintino Bocaiúva;2;0;0;67;900.0;320.0;0.0;13.43;Apartamento
Apartamento;Leblon;3;1;0;74;3300.0;700.0;83.0;44.59;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;720.0;199.0;16.67;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;2400.0;1800.0;150.0;34.29;Apartamento
Apartamento;Inhaúma;3;1;0;60;750.0;236.0;0.0;12.5;Apartamento
Apartamento;Pechincha;2;1;0;65;950.0;640.0;126.0;14.62;Apartamento
Apartamento;Leblon;2;0;0;100;3800.0;900.0;195.0;38.0;Apartamento
Apartamento;Grajaú;3;2;1;90;2950.0;700.0;100.0;32.78;Apartamento
Apartamento;Marechal Hermes;2;1;0;70;850.0;200.0;0.0;12.14;Apartamento
Apartamento;Praça Seca;2;1;1;63;1100.0;361.0;0.0;17.46;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;72;1580.0;900.0;140.0;21.94;Apartamento
Apartamento;Botafogo;3;0;0;100;6050.0;1155.0;234.0;60.5;Apartamento
Apartamento;Lagoa;2;1;1;90;2700.0;1350.0;250.0;30.0;Apartamento
Apartamento;Pechincha;2;1;1;62;1700.0;500.0;67.0;27.42;Apartamento
Apartamento;Vila Isabel;2;1;0;63;1300.0;500.0;0.0;20.63;Apartamento
Apartamento;Humaitá;3;1;0;95;2300.0;1300.0;120.0;24.21;Apartamento
Apartamento;Barra da Tijuca;2;1;0;90;2000.0;980.0;1600.0;22.22;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;1700.0;980.0;250.0;21.25;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;1000.0;70.0;31.43;Apartamento
Apartamento;Tijuca;1;1;1;87;1400.0;1057.0;162.0;16.09;Apartamento
Casa de Condomínio;Santíssimo;2;1;0;70;800.0;200.0;0.0;11.43;Casa
Apartamento;Jardim Botânico;2;1;1;86;4100.0;830.0;257.0;47.67;Apartamento
Apartamento;Tijuca;2;1;0;60;1800.0;420.0;0.0;30.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2300.0;1220.0;134.0;30.67;Apartamento
Apartamento;Água Santa;2;1;0;70;800.0;250.0;14.0;11.43;Apartamento
Apartamento;Lagoa;2;1;0;77;2700.0;1050.0;302.0;35.06;Apartamento
Apartamento;Barra da Tijuca;3;1;3;80;2800.0;1300.0;0.0;35.0;Apartamento
Apartamento;Tijuca;2;1;0;70;1850.0;748.0;48.0;26.43;Apartamento
Apartamento;Leblon;2;1;1;82;5900.0;1128.0;300.0;71.95;Apartamento
Apartamento;Grajaú;2;0;0;70;1300.0;447.0;0.0;18.57;Apartamento
Casa;Taquara;3;1;0;100;2100.0;250.0;0.0;21.0;Casa
Apartamento;Flamengo;2;1;1;60;3400.0;978.0;130.0;56.67;Apartamento
Casa;Campo Grande;2;1;0;100;1300.0;0.0;0.0;13.0;Casa
Apartamento;Vila Isabel;2;1;1;79;1300.0;950.0;30.0;16.46;Apartamento
