Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Península;2;2;1;72;3500.0;1400.0;150.0
Apartamento;Recreio dos Bandeirantes;3;2;1;89;1900.0;842.0;160.0
Apartamento;Maracanã;2;1;0;81;2200.0;700.0;82.0
Apartamento;Méier;0;2;0;86;1700.0;;54.0
Apartamento;Flamengo;2;2;1;100;3500.0;760.0;172.0
Apartamento;Andaraí;2;1;0;71;1000.0;360.0;25.0
Apartamento;Leblon;2;1;1;100;3500.0;1930.0;400.0
Apartamento;Flamengo;2;1;1;94;2600.0;1823.0;
Apartamento;Penha Circular;2;0;1;78;1300.0;450.0;
Apartamento;Freguesia (Jacarepaguá);3;2;1;95;2000.0;700.0;110.0
Apartamento;Barra da Tijuca;2;1;1;65;6870.0;3014.0;390.0
Apartamento;Ipanema;2;1;1;80;3500.0;1100.0;345.0
Apartamento;Copacabana;2;0;0;90;2600.0;757.0;207.0
Casa;Campo Grande;2;0;1;60;900.0;;
Apartamento;Recreio dos Bandeirantes;2;1;1;68;2000.0;593.0;75.0
Apartamento;Todos os Santos;2;0;0;70;1200.0;300.0;
Casa de Vila;Madureira;2;1;0;78;1000.0;;
Apartamento;Botafogo;2;1;1;70;2800.0;705.0;1168.0
Apartamento;Cosme Velho;2;1;1;86;2600.0;715.0;
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;950.0;256.0
Apartamento;Urca;2;0;1;95;3900.0;300.0;95.0
Apartamento;Campo Grande;2;0;0;75;1000.0;270.0;
Apartamento;Leme;1;0;1;60;2300.0;600.0;51.0
Apartamento;Piedade;2;0;0;70;900.0;;
Apartamento;Lagoa;2;1;1;81;4350.0;689.0;237.0
Apartamento;Vila Valqueire;2;0;0;70;850.0;100.0;42.0
Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0
Apartamento;Tijuca;3;2;1;84;2350.0;950.0;890.0
Apartamento;Recreio dos Bandeirantes;2;2;2;92;3000.0;1300.0;127.0
Apartamento;Praça Seca;1;0;0;60;750.0;30.0;
Apartamento;Leblon;1;1;0;82;1900.0;1700.0;348.0
Apartamento;Grajaú;2;0;0;60;1300.0;600.0;
Apartamento;Barra da Tijuca;2;1;0;70;1150.0;650.0;86.0
Apartamento;Copacabana;2;0;1;90;3400.0;1400.0;122.0
Apartamento;Vila da Penha;2;0;0;60;1310.0;180.0;35.0
Apartamento;Centro;2;0;0;76;1500.0;699.0;231.0
Apartamento;Leblon;2;0;0;60;3500.0;480.0;151125.0
Apartamento;Barra da Tijuca;1;1;0;69;1300.0;1470.0;
Apartamento;Botafogo;1;1;0;63;2000.0;880.0;100.0
Apartamento;Barra da Tijuca;2;2;1;72;1450.0;975.0;167.0
Apartamento;Leme;3;1;0;90;3600.0;900.0;350.0
Apartamento;Ipanema;2;1;1;75;4800.0;865.0;118.0
Apartamento;Tijuca;2;1;0;90;1300.0;769.0;
Apartamento;Quintino Bocaiúva;2;0;0;60;1000.0;70.0;
Apartamento;Barra da Tijuca;2;1;1;90;2400.0;1155.0;
Apartamento;Recreio dos Bandeirantes;2;2;1;70;2000.0;1100.0;3200.0
Apartamento;Méier;2;1;0;60;1000.0;580.0;150.0
Apartamento;Copacabana;3;0;0;100;3200.0;860.0;
Apartamento;Leblon;2;0;1;70;5500.0;830.0;141.0
Apartamento;Barra da Tijuca;2;1;1;100;1800.0;528.0;191.0
Apartamento;Laranjeiras;3;0;0;83;2300.0;886.0;131.0
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1309.0;
Apartamento;Curicica;3;1;1;82;1600.0;610.0;850.0
Apartamento;Abolição;2;0;0;65;1200.0;;17.0
Apartamento;Barra da Tijuca;2;2;2;69;2000.0;1275.0;1203.0
Apartamento;Laranjeiras;2;1;0;75;1900.0;820.0;112.0
Apartamento;Leblon;3;1;0;90;4690.0;926.0;254.0
Apartamento;Lins de Vasconcelos;1;1;0;62;900.0;500.0;
Apartamento;Campo Grande;2;1;0;60;700.0;360.0;
Apartamento;Catete;2;0;0;69;1900.0;578.0;138.0
Apartamento;Lagoa;2;1;1;80;3000.0;2600.0;
Apartamento;Laranjeiras;3;0;1;100;3100.0;920.0;
Apartamento;Botafogo;2;1;1;67;2400.0;930.0;150.0
Apartamento;Vista Alegre;2;0;0;85;1100.0;150.0;
Apartamento;Cosme Velho;2;1;0;87;2200.0;720.0;170.0
Apartamento;Barra da Tijuca;2;1;1;78;2700.0;890.0;2400.0
Apartamento;Jacarepaguá;2;1;1;71;1400.0;766.0;63.0
Apartamento;Ipanema;2;1;1;100;6000.0;4500.0;443.0
Apartamento;Catete;2;1;0;84;3500.0;1376.0;214.0
Apartamento;Cachambi;2;1;0;60;1200.0;300.0;
Apartamento;Botafogo;2;1;1;84;2500.0;1400.0;200.0
Apartamento;Recreio dos Bandeirantes;2;1;2;91;2500.0;1650.0;250.0
Apartamento;Recreio dos Bandeirantes;2;1;0;76;2000.0;1070.0;140.0
Apartamento;Oswaldo Cruz;3;0;0;65;1350.0;305.0;
Apartamento;Ipanema;2;1;0;63;4000.0;723.0;172.0
Apartamento;Jardim Botânico;2;1;1;75;3900.0;1500.0;
Apartamento;Copacabana;3;1;0;90;4500.0;1300.0;395.0
Casa;Campo Grande;2;1;2;90;1200.0;;
Apartamento;Itanhangá;2;1;0;60;950.0;550.0;
Apartamento;Barra da Tijuca;2;1;1;78;3000.0;2922.0;350.0
Apartamento;Botafogo;2;1;1;80;4300.0;1379.0;187.0
Apartamento;Tijuca;2;0;0;70;1800.0;939.0;63.0
Apartamento;Ipanema;2;2;1;90;10300.0;4300.0;350.0
Apartamento;Humaitá;3;1;1;97;3300.0;1500.0;170.0
Apartamento;Flamengo;1;0;0;65;2900.0;622.0;130.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;69;1100.0;800.0;517.0
Apartamento;Copacabana;2;0;0;71;2200.0;580.0;
Apartamento;Barra da Tijuca;3;1;1;85;2400.0;980.0;256.0
Apartamento;Recreio dos Bandeirantes;2;1;1;78;1500.0;770.0;108.0
Apartamento;Botafogo;1;1;0;65;2200.0;880.0;125.0
Apartamento;Recreio dos Bandeirantes;3;1;1;74;1550.0;1034.0;80.0
Apartamento;Flamengo;2;0;0;68;2500.0;870.0;102.0
Apartamento;Taquara;1;1;0;83;1200.0;578.0;
Apartamento;Méier;3;1;1;85;1700.0;900.0;1350.0
Apartamento;Barra da Tijuca;2;2;1;84;3400.0;656.0;307.0
Apartamento;Botafogo;2;0;1;85;3000.0;700.0;145.0
Apartamento;Camorim;3;1;1;65;1350.0;560.0;700.0
Apartamento;Ipanema;2;0;0;100;2700.0;1580.0;180.0
Apartamento;Andaraí;3;1;2;66;800.0;620.0;25.0
Apartamento;Anil;3;1;0;65;850.0;430.0;
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1690.0;620.0;155.0
Apartamento;Campo Grande;3;1;0;90;1000.0;;
Apartamento;Barra da Tijuca;2;1;1;75;3000.0;1200.0;200.0
Apartamento;Leblon;2;1;1;73;5500.0;1870.0;400.0
Apartamento;Recreio dos Bandeirantes;2;0;2;80;3500.0;1370.0;240.0
Apartamento;Engenho Novo;2;1;0;92;900.0;660.0;93.0
Apartamento;Flamengo;3;1;0;100;3300.0;700.0;147.0
Apartamento;Rocha;2;1;0;68;1000.0;;
Apartamento;Tijuca;3;0;1;85;1500.0;763.0;137.0
Casa de Vila;Taquara;1;0;0;60;1000.0;;
Apartamento;Taquara;3;1;3;82;1600.0;700.0;95.0
Apartamento;Copacabana;3;0;0;100;3000.0;650.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;69;2300.0;550.0;1400.0
Apartamento;Flamengo;2;0;0;86;2500.0;634.0;143.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;75;1190.0;570.0;50.0
Apartamento;Recreio dos Bandeirantes;2;1;1;85;2000.0;690.0;142.0
Apartamento;Copacabana;2;0;0;70;3500.0;500.0;92.0
Apartamento;Catete;3;1;1;94;3000.0;1227.0;
Apartamento;Tijuca;2;1;0;99;1800.0;660.0;141.0
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2600.0;540.0;140.0
Apartamento;Barra da Tijuca;1;1;0;70;2500.0;1000.0;200.0
Apartamento;Copacabana;2;1;1;85;2600.0;819.0;136.0
Apartamento;Santa Teresa;3;0;0;96;2600.0;448.0;
Apartamento;Tijuca;2;0;0;70;1700.0;690.0;80.0
Apartamento;Tijuca;2;0;0;75;1800.0;574.0;24.0
Apartamento;Barra da Tijuca;1;1;1;60;1600.0;1095.0;107.0
Apartamento;Tijuca;3;1;0;100;2000.0;800.0;
Apartamento;Recreio dos Bandeirantes;3;1;1;100;2900.0;754.0;
Apartamento;Ipanema;2;1;1;90;5300.0;1350.0;350.0
Apartamento;Recreio dos Bandeirantes;3;1;2;75;3000.0;804.0;135.0
Apartamento;Barra da Tijuca;2;2;1;84;2300.0;1308.0;214.0
Apartamento;Pechincha;3;1;1;90;1150.0;837.0;116.0
Apartamento;Tijuca;3;1;1;100;3000.0;880.0;131.0
Apartamento;Barra da Tijuca;3;1;1;85;1800.0;1200.0;
Apartamento;Laranjeiras;3;1;1;93;3000.0;1100.0;
Apartamento;Leblon;2;0;0;78;3100.0;890.0;202.0
Apartamento;Barra da Tijuca;2;2;1;80;3000.0;1200.0;250.0
Apartamento;Tijuca;2;0;0;84;1700.0;690.0;
Apartamento;Ipanema;1;1;0;90;7000.0;;
Apartamento;Barra da Tijuca;2;1;1;77;3000.0;1350.0;180.0
Quitinete;Realengo;1;0;0;60;650.0;;
Apartamento;Flamengo;3;1;1;100;3700.0;660.0;182.0
Apartamento;Copacabana;2;0;0;90;2300.0;772.0;191.0
Apartamento;Realengo;3;1;1;100;1400.0;605.0;
Apartamento;Copacabana;2;0;1;80;3500.0;650.0;80.0
Apartamento;Vila Isabel;3;2;0;95;1600.0;700.0;
Apartamento;Barra da Tijuca;2;2;2;82;2600.0;1750.0;150.0
Apartamento;Leblon;2;0;0;63;3300.0;841.0;
Apartamento;Lagoa;2;1;1;80;4000.0;1118.0;359.0
Apartamento;Freguesia (Jacarepaguá);2;1;2;75;1600.0;580.0;
Apartamento;Glória;2;0;0;74;2200.0;544.0;81.0
Apartamento;Copacabana;2;1;1;100;4250.0;1630.0;387.0
Apartamento;Maracanã;3;1;0;81;1750.0;597.0;94.0
Apartamento;Vila Isabel;2;0;0;63;1250.0;224.0;48.0
Casa de Condomínio;Campo Grande;2;1;0;85;1000.0;;
Apartamento;São Conrado;2;1;1;88;2300.0;1080.0;
Apartamento;Ipanema;2;1;0;90;7000.0;;
Apartamento;Piedade;2;1;0;70;1000.0;150.0;135.0
Apartamento;Copacabana;2;2;2;75;5000.0;2000.0;100.0
Apartamento;Barra da Tijuca;3;1;1;70;2200.0;615.0;80.0
Apartamento;Urca;2;0;0;63;3800.0;770.0;
Apartamento;Tijuca;2;1;1;80;2200.0;990.0;104.0
Apartamento;Barra da Tijuca;2;2;1;98;2500.0;1800.0;200.0
Apartamento;São Cristóvão;2;1;1;60;1350.0;630.0;38.0
Apartamento;Flamengo;1;1;0;90;2000.0;1540.0;197.0
Apartamento;Barra da Tijuca;2;1;1;80;2150.0;1327.0;
Apartamento;Copacabana;3;1;0;100;2300.0;1451.0;248.0
Apartamento;Andaraí;1;1;0;60;1300.0;1.0;25.0
Apartamento;Vila Isabel;2;0;0;83;1700.0;260.0;81.0
Apartamento;Padre Miguel;2;1;0;61;800.0;435.0;
Apartamento;Gávea;3;1;0;90;3800.0;1028.0;235.0
Apartamento;Barra da Tijuca;2;1;1;100;2700.0;1500.0;280.0
Apartamento;Tijuca;3;0;0;80;1300.0;400.0;172.0
Apartamento;Humaitá;2;0;0;65;2300.0;650.0;122.0
Apartamento;Botafogo;2;1;1;73;3200.0;652.0;87.0
Apartamento;Laranjeiras;2;1;0;70;2400.0;820.0;94.0
Apartamento;Lagoa;3;1;1;75;4000.0;1250.0;244.0
Apartamento;Grajaú;2;1;1;86;1500.0;749.0;
Apartamento;Santa Teresa;2;0;1;70;2900.0;750.0;250.0
Casa de Vila;Tijuca;2;0;0;71;2500.0;;60.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;77;1600.0;742.0;103.0
Apartamento;São Cristóvão;3;1;1;95;2500.0;1000.0;98.0
Apartamento;Catete;2;1;1;64;2800.0;575.0;184.0
Apartamento;Ipanema;3;1;1;100;4700.0;1600.0;218.0
Casa de Vila;Abolição;2;0;0;68;1200.0;;12.0
Apartamento;Botafogo;1;1;1;60;2300.0;550.0;120.0
Apartamento;Barra da Tijuca;1;2;1;85;3800.0;;
Apartamento;Copacabana;3;0;0;90;2000.0;1700.0;1919.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;60;1350.0;440.0;15.0
Apartamento;Recreio dos Bandeirantes;3;2;1;100;1800.0;790.0;173.0
Apartamento;Barra da Tijuca;2;1;1;82;2300.0;1260.0;265.0
Apartamento;Senador Vasconcelos;2;1;0;65;650.0;220.0;
Apartamento;São Francisco Xavier;3;0;0;77;1400.0;550.0;50.0
Apartamento;Senador Vasconcelos;2;0;0;60;700.0;;
Apartamento;Barra da Tijuca;2;1;1;70;1750.0;1200.0;150.0
Apartamento;Todos os Santos;1;0;0;70;800.0;656.0;39.0
Apartamento;Flamengo;2;1;1;81;2500.0;1345.0;
Apartamento;Maracanã;3;0;0;90;2000.0;750.0;
Apartamento;Leblon;3;1;1;100;4500.0;1099.0;
Apartamento;Botafogo;2;1;2;85;4230.0;1140.0;
Apartamento;Riachuelo;2;2;1;63;1300.0;350.0;63.0
Apartamento;Barra da Tijuca;2;1;2;74;3000.0;1732.0;205.0
Apartamento;Ipanema;2;1;1;80;4400.0;617.0;299.0
Apartamento;Vila Isabel;2;1;0;70;1600.0;564.0;24.0
Apartamento;Leme;2;0;0;84;2700.0;720.0;1616.0
Apartamento;Barra da Tijuca;2;1;1;76;2000.0;980.0;210.0
Apartamento;Quintino Bocaiúva;2;0;1;65;850.0;160.0;
Apartamento;Tijuca;3;1;1;84;2350.0;900.0;
Apartamento;Irajá;2;1;0;90;1310.0;220.0;32.0
Apartamento;Cachambi;2;1;0;70;1100.0;281.0;26.0
Apartamento;Laranjeiras;2;1;0;75;2200.0;910.0;107.0
Casa de Condomínio;Campo Grande;2;1;2;80;1500.0;490.0;
Apartamento;Copacabana;2;1;0;79;2800.0;698.0;102.0
Apartamento;Vila da Penha;1;1;1;90;1500.0;295.0;
Apartamento;Humaitá;2;1;0;64;2600.0;1030.0;191.0
Casa;Realengo;2;1;0;70;1200.0;50.0;
Apartamento;Copacabana;3;0;1;96;3300.0;974.0;
Apartamento;Flamengo;2;1;1;98;3300.0;1400.0;200.0
Apartamento;Ipanema;2;1;2;95;8500.0;4000.0;800.0
Apartamento;Vila Isabel;2;1;0;70;1600.0;533.0;24.0
Apartamento;Jardim Botânico;2;1;1;85;2500.0;1500.0;103.0
Apartamento;Tijuca;2;0;1;61;1500.0;515.0;63.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;67;1600.0;700.0;
Apartamento;Jardim Botânico;2;1;0;60;3000.0;500.0;50.0
Apartamento;Encantado;2;1;0;60;1100.0;455.0;36.0
Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0
Apartamento;Jardim Guanabara;2;1;0;70;1600.0;;
Apartamento;Vila Kosmos;2;1;0;63;1300.0;400.0;
Apartamento;Campo Grande;3;1;0;80;1300.0;700.0;
Apartamento;Glória;2;0;0;70;1900.0;668.0;67.0
Apartamento;Grajaú;2;1;1;94;1800.0;550.0;198.0
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1500.0;773.0;116.0
Apartamento;Barra da Tijuca;3;0;1;80;3000.0;1160.0;1300.0
Apartamento;São Francisco Xavier;2;1;1;64;1200.0;642.0;55.0
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;1900.0;400.0
Apartamento;Andaraí;2;0;0;65;1400.0;495.0;
Apartamento;Méier;2;1;0;76;1000.0;715.0;60.0
Apartamento;Copacabana;2;0;0;60;1700.0;1315.0;
Apartamento;Jardim Botânico;2;1;1;74;3000.0;1100.0;203.0
Apartamento;Recreio dos Bandeirantes;2;1;1;87;1700.0;620.0;
Apartamento;Taquara;2;1;0;60;1300.0;500.0;50.0
Apartamento;Barra da Tijuca;4;1;1;78;3500.0;;
Apartamento;Lagoa;2;1;1;100;6000.0;986.0;400.0
Apartamento;Copacabana;3;0;2;94;3000.0;980.0;220.0
Apartamento;Leme;2;1;0;80;3800.0;780.0;24.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;88;1000.0;1125.0;90.0
Apartamento;Andaraí;2;1;1;80;1500.0;600.0;
Apartamento;Tijuca;2;0;0;60;1100.0;625.0;485.0
Apartamento;Lagoa;2;2;1;98;4000.0;800.0;270.0
Apartamento;Barra da Tijuca;2;2;2;99;5500.0;3237.0;502.0
Apartamento;Botafogo;2;1;1;78;4310.0;1100.0;187.0
Apartamento;Botafogo;2;1;2;90;6000.0;1425.0;
Apartamento;Leme;2;0;1;75;2600.0;878.0;
Apartamento;Tijuca;3;0;0;90;1800.0;400.0;70.0
Apartamento;Rocha Miranda;1;0;0;65;650.0;;
Apartamento;Ipanema;3;1;1;83;5800.0;1900.0;
Apartamento;Copacabana;1;1;0;60;2000.0;1450.0;175.0
Apartamento;Barra da Tijuca;2;1;1;80;1400.0;1300.0;400.0
Apartamento;Leblon;2;0;0;79;3000.0;810.0;120.0
Apartamento;Barra da Tijuca;2;1;2;65;2500.0;1400.0;
Apartamento;Jardim Botânico;3;2;1;96;3500.0;1210.0;414.0
Apartamento;Jacarepaguá;2;1;1;70;1600.0;480.0;64.0
Apartamento;Recreio dos Bandeirantes;3;1;1;90;2300.0;1000.0;195.0
Apartamento;Flamengo;3;1;0;100;2900.0;700.0;147.0
Casa de Condomínio;Taquara;3;1;1;90;1600.0;250.0;
Casa;Campo Grande;2;1;2;100;1400.0;;
Apartamento;Campo Grande;3;0;0;60;800.0;230.0;
Apartamento;Copacabana;2;0;1;60;2400.0;730.0;
Casa de Condomínio;Guaratiba;2;1;0;63;900.0;;
Apartamento;Engenho Novo;2;0;0;76;1000.0;170.0;17.0
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1900.0;775.0;
Apartamento;Méier;2;0;0;69;1200.0;518.0;
Apartamento;Barra da Tijuca;2;0;0;97;3800.0;1520.0;
Apartamento;Lagoa;2;1;0;81;3800.0;770.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;87;1600.0;521.0;
Apartamento;Copacabana;2;1;0;80;2300.0;700.0;260.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;60;900.0;400.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;62;1700.0;915.0;145.0
Apartamento;Jacarepaguá;3;1;1;82;2600.0;757.0;85.0
Apartamento;Tijuca;2;1;0;88;1200.0;640.0;
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;950.0;1100.0
Apartamento;Tijuca;3;0;0;80;1300.0;748.0;75.0
Casa;Cachambi;2;1;1;77;1300.0;;
Apartamento;Barra da Tijuca;2;1;1;98;2900.0;1080.0;270.0
Apartamento;Santa Teresa;3;0;1;100;2250.0;420.0;50.0
Apartamento;Recreio dos Bandeirantes;3;2;1;95;1900.0;583.0;197.0
Apartamento;Tijuca;2;0;0;70;1900.0;250.0;60.0
Apartamento;Catete;2;0;1;71;2000.0;725.0;
Apartamento;Barra da Tijuca;2;1;1;90;4000.0;2597.0;
Apartamento;São Francisco Xavier;3;0;1;73;1500.0;300.0;
Apartamento;Méier;2;0;0;64;1100.0;685.0;
Apartamento;Leblon;3;1;0;100;6000.0;1711.0;213.0
Apartamento;Leblon;2;1;0;77;4000.0;1133.0;2000.0
Apartamento;Barra da Tijuca;2;2;0;60;1400.0;790.0;
Apartamento;Barra da Tijuca;2;1;1;80;1800.0;1360.0;340.0
Apartamento;Ipanema;2;1;0;75;2900.0;750.0;162.0
Apartamento;Camorim;3;1;1;75;1700.0;600.0;80.0
Apartamento;Barra da Tijuca;1;1;0;64;1600.0;960.0;180.0
Apartamento;Engenho Novo;2;1;0;60;1000.0;400.0;
Apartamento;Jacarepaguá;3;1;1;100;2400.0;1400.0;
Apartamento;Grajaú;3;2;1;99;2300.0;820.0;
Apartamento;Barra da Tijuca;2;1;1;80;2300.0;1000.0;
Apartamento;Urca;2;0;0;65;2700.0;715.0;126.0
Apartamento;Engenho Novo;2;1;1;65;1200.0;500.0;39.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;96;2000.0;610.0;115.0
Apartamento;Santa Teresa;2;0;0;60;1500.0;412.0;
Apartamento;Tomás Coelho;2;0;0;80;1160.0;;
Apartamento;Jacarepaguá;2;1;0;75;1300.0;580.0;75.0
Apartamento;Vaz Lobo;2;0;0;65;600.0;350.0;1.0
Apartamento;Bonsucesso;2;0;0;64;1000.0;415.0;
Apartamento;Laranjeiras;3;1;1;93;3000.0;1500.0;
Apartamento;Engenho Novo;2;0;0;86;1500.0;280.0;75.0
Apartamento;Copacabana;3;1;0;90;3900.0;1000.0;1.0
Apartamento;Jardim Guanabara;2;1;0;65;1300.0;540.0;
Apartamento;Leblon;3;1;0;100;4000.0;1373.0;195.0
Apartamento;Tijuca;3;1;0;100;2300.0;766.0;
Apartamento;Laranjeiras;2;1;0;82;2200.0;710.0;
Apartamento;Riachuelo;3;1;1;89;1450.0;404.0;150.0
Apartamento;Leblon;3;1;1;100;5900.0;1200.0;
Apartamento;Lagoa;2;1;1;90;3500.0;1330.0;305.0
Apartamento;Tijuca;3;1;1;85;2500.0;;
Apartamento;Botafogo;2;1;1;75;3600.0;712.0;181.0
Apartamento;Botafogo;3;0;0;65;2500.0;645.0;126.0
Apartamento;Engenho de Dentro;2;1;0;65;1100.0;410.0;150.0
Apartamento;Taquara;2;1;0;62;900.0;260.0;
Casa;Campo Grande;3;1;0;90;950.0;;
Apartamento;Ramos;3;0;0;80;1100.0;350.0;
Apartamento;Copacabana;2;0;0;90;2380.0;722.0;198.0
Apartamento;Méier;2;1;0;60;1000.0;480.0;230.0
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1900.0;850.0;870.0
Apartamento;Botafogo;2;1;1;86;2600.0;980.0;
Apartamento;Ipanema;2;0;0;72;3300.0;670.0;
Apartamento;Copacabana;3;0;0;94;2150.0;1200.0;227.0
Apartamento;Ipanema;1;0;0;60;2800.0;700.0;78.0
Apartamento;Jardim Guanabara;2;1;0;65;1800.0;500.0;20.0
Apartamento;Recreio dos Bandeirantes;2;1;2;65;1300.0;796.0;143.0
Apartamento;Lagoa;2;1;1;96;4500.0;960.0;290.0
Apartamento;Tijuca;2;1;1;90;1900.0;1050.0;108.0
Apartamento;Copacabana;3;1;0;100;4500.0;1350.0;350.0
Apartamento;Copacabana;2;0;0;79;2800.0;830.0;113.0
Apartamento;Ipanema;2;1;0;98;3800.0;1870.0;238.0
Apartamento;Jacarepaguá;2;1;1;76;2800.0;704.0;
Apartamento;Copacabana;2;0;0;80;3200.0;470.0;183.0
Apartamento;Tijuca;2;0;0;75;1350.0;400.0;21.0
Apartamento;Copacabana;3;0;0;80;3000.0;600.0;160.0
Apartamento;Ipanema;1;2;1;91;5200.0;2605.0;592.0
Apartamento;Flamengo;3;1;0;100;4200.0;770.0;267.0
Apartamento;Copacabana;1;0;0;60;2000.0;560.0;132.0
Apartamento;Barra da Tijuca;2;1;1;65;2200.0;1170.0;130.0
Casa;Campo Grande;3;0;1;80;1200.0;;
Apartamento;Botafogo;1;0;0;60;1950.0;710.0;100.0
Apartamento;Ipanema;2;1;1;75;5300.0;852.0;180.0
Casa de Condomínio;Bangu;3;1;0;100;1500.0;;
Apartamento;Recreio dos Bandeirantes;2;1;0;85;2000.0;650.0;930.0
Apartamento;Barra da Tijuca;2;1;1;83;2300.0;1100.0;210.0
Apartamento;Ipanema;2;1;0;100;4500.0;770.0;940.0
Apartamento;Laranjeiras;2;1;1;60;1800.0;1150.0;132.0
Apartamento;Laranjeiras;2;1;0;65;1700.0;1250.0;240.0
Apartamento;Rio Comprido;3;1;0;92;1600.0;380.0;68.0
Apartamento;Laranjeiras;1;2;0;82;3000.0;1391.0;130.0
Apartamento;Copacabana;2;2;2;88;5500.0;1300.0;
Casa;Bangu;2;1;0;75;850.0;;
Apartamento;Recreio dos Bandeirantes;2;2;1;84;2500.0;624.0;156.0
Apartamento;Lagoa;2;1;0;81;3800.0;770.0;120.0
Apartamento;Recreio dos Bandeirantes;2;1;1;73;1300.0;950.0;120.0
Apartamento;Ipanema;2;2;1;100;11000.0;2000.0;500.0
Apartamento;Humaitá;3;0;1;100;2800.0;1560.0;105.0
Apartamento;Grajaú;2;1;1;97;2000.0;796.0;105.0
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2500.0;1500.0;380.0
Apartamento;Copacabana;2;0;0;85;2800.0;702.0;201.0
Apartamento;Copacabana;2;1;0;72;2500.0;750.0;
Apartamento;Recreio dos Bandeirantes;2;1;2;74;2500.0;1350.0;126.0
Apartamento;Leme;2;0;1;85;3000.0;750.0;164.0
Apartamento;Grajaú;2;1;0;70;1500.0;700.0;
Apartamento;Cascadura;2;0;0;96;1150.0;;77.0
Apartamento;Laranjeiras;2;1;1;85;2900.0;850.0;186.0
Apartamento;Vila Isabel;3;1;0;70;1700.0;130.0;68.0
Apartamento;Tijuca;2;0;0;66;1300.0;645.0;25.0
Apartamento;Anil;3;2;1;76;1600.0;700.0;14.0
Apartamento;Recreio dos Bandeirantes;2;1;1;82;2000.0;740.0;170.0
Apartamento;Barra da Tijuca;2;1;1;64;2800.0;950.0;140.0
Apartamento;Jardim Botânico;3;0;1;89;2200.0;1250.0;160.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;72;1800.0;680.0;114.0
Apartamento;Curicica;2;1;0;62;1100.0;550.0;50.0
Apartamento;Barra da Tijuca;3;2;1;86;2800.0;1365.0;231.0
Apartamento;Humaitá;2;1;1;97;4000.0;1200.0;120.0
Apartamento;Recreio dos Bandeirantes;2;1;1;83;1800.0;1600.0;120.0
Apartamento;Leme;2;0;0;75;2500.0;878.0;
Apartamento;Copacabana;2;0;0;88;2300.0;1100.0;100.0
Apartamento;Flamengo;3;1;0;85;3000.0;1250.0;185.0
Apartamento;Ipanema;2;1;1;80;7000.0;2500.0;390.0
Apartamento;Ipanema;2;1;0;73;3300.0;2500.0;
Apartamento;Tijuca;2;1;1;85;3200.0;656.0;181.0
Apartamento;Grajaú;2;0;0;65;1200.0;540.0;
Apartamento;Vila Isabel;3;0;0;90;1700.0;400.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;80;2300.0;900.0;
Apartamento;Anil;2;1;0;60;1200.0;470.0;
Apartamento;Botafogo;2;1;0;60;3000.0;550.0;
Apartamento;Ramos;2;0;0;68;1200.0;;
Apartamento;Vila Isabel;3;1;0;98;1800.0;350.0;78.0
Apartamento;Barra da Tijuca;2;1;1;70;2100.0;753.0;
Apartamento;Laranjeiras;2;0;0;75;2400.0;700.0;88.0
Apartamento;Tijuca;3;0;1;100;1400.0;400.0;
Apartamento;Rocha;3;1;0;79;1400.0;560.0;
Apartamento;Barra da Tijuca;2;0;1;100;2700.0;1000.0;230.0
Apartamento;Flamengo;2;1;0;78;2500.0;550.0;130.0
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;600.0;120.0
Apartamento;Copacabana;2;0;0;60;2200.0;680.0;78.0
Apartamento;Botafogo;2;1;1;92;3500.0;1000.0;228.0
Apartamento;Copacabana;2;0;0;75;2600.0;605.0;88.0
Casa de Condomínio;Pechincha;2;0;1;68;1500.0;360.0;40.0
Apartamento;Taquara;2;1;1;60;1600.0;450.0;
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;858.0;150.0
